"GEOID","year","STATEFP","COUNTYFP","NAMELSAD","June_AvgMaxTF","July_AvgMaxTF","Aug_AvgMaxTF","AvgAnnMaxTF","TotpercInch"
"51003010602","1980","51","003","Census Tract 106.02",83.79,90.16,89.33,67.64,34.63
"51003010602","1981","51","003","Census Tract 106.02",86.43,86.25,84.27,66.94,37.63
"51003010602","1982","51","003","Census Tract 106.02",80.72,86.72,82.88,67,41.96
"51003010602","1983","51","003","Census Tract 106.02",83.9,91.01,90.29,67.33,50.24
"51003010602","1984","51","003","Census Tract 106.02",87.29,84.27,85.49,67.87,52.47
"51003010602","1985","51","003","Census Tract 106.02",82.79,86.3,83.85,68.34,50.13
"51003010602","1986","51","003","Census Tract 106.02",87.44,90.38,82.56,68.14,36.98
"51003010602","1987","51","003","Census Tract 106.02",86.22,91.47,88.53,67.71,50.25
"51003010602","1988","51","003","Census Tract 106.02",84.16,89.71,88.67,66.77,34.74
"51003010602","1989","51","003","Census Tract 106.02",84,84.81,81.93,65.8,55.23
"51003010602","1990","51","003","Census Tract 106.02",84.09,88.08,83.32,69.96,48.11
"51003010602","1991","51","003","Census Tract 106.02",85.07,86.69,86,69.5,42.7
"51003010602","1992","51","003","Census Tract 106.02",79.29,87.51,81.54,65.87,50.59
"51003010602","1993","51","003","Census Tract 106.02",84.52,90.89,88.26,67,48.94
"51003010602","1994","51","003","Census Tract 106.02",86.69,87.19,83.17,67.72,49.27
"51003010602","1995","51","003","Census Tract 106.02",81.09,88.75,88.17,66.84,48.39
"51003010602","1996","51","003","Census Tract 106.02",85.11,84.7,83.77,65.54,56.51
"51003010602","1997","51","003","Census Tract 106.02",81.94,88.34,85.01,66.95,41.27
"51003010602","1998","51","003","Census Tract 106.02",82.54,87.93,88.38,69.82,47.44
"51003010602","1999","51","003","Census Tract 106.02",83.74,91.81,87.57,69.12,41.04
"51003010602","2000","51","003","Census Tract 106.02",84.15,83.11,83.65,67.18,37.24
"51003010602","2001","51","003","Census Tract 106.02",84.34,84.48,87.5,68.99,31.5
"51003010602","2002","51","003","Census Tract 106.02",87.62,89.04,89.11,68.89,39.28
"51003010602","2003","51","003","Census Tract 106.02",80.26,85.45,86.57,65.95,69.97
"51003010602","2004","51","003","Census Tract 106.02",80.83,84.62,82.97,66.74,48.55
"51003010602","2005","51","003","Census Tract 106.02",84.22,87.51,87.26,67.48,41.8
"51003010602","2006","51","003","Census Tract 106.02",83.02,87.93,88.39,68.81,44.35
"51003010602","2007","51","003","Census Tract 106.02",83.62,86.29,88.58,68.46,30.34
"51003010602","2008","51","003","Census Tract 106.02",87.22,87.63,85.4,67.26,40.24
"51003010602","2009","51","003","Census Tract 106.02",82.14,82.6,85.87,65.76,45.79
"51003010602","2010","51","003","Census Tract 106.02",88.08,91.01,87.03,68.01,37.72
"51003010602","2011","51","003","Census Tract 106.02",85.33,90.04,86.23,68.42,52.65
"51003010602","2012","51","003","Census Tract 106.02",83.25,91.04,85.29,69.44,36.51
"51003010602","2013","51","003","Census Tract 106.02",82.56,85.29,81.22,65.79,52.06
"51003010602","2014","51","003","Census Tract 106.02",83.98,84.65,81.61,65.48,44.03
"51003010602","2015","51","003","Census Tract 106.02",83.28,85.4,84.83,67.6,47.41
"51003010602","2016","51","003","Census Tract 106.02",83.6,89.09,87.6,68.44,39.4
"51003010602","2017","51","003","Census Tract 106.02",83.4,88.79,83.59,68.59,34.97
"51003010602","2018","51","003","Census Tract 106.02",82.32,85.24,85.61,66.61,68.6
"51003010602","2019","51","003","Census Tract 106.02",81.89,88.56,86.09,68.44,43.41
"51003010602","2020","51","003","Census Tract 106.02",82.88,90.56,84.36,68.44,58.74
"51003010700","1980","51","003","Census Tract 107",83.39,89.78,88.89,67.27,35.04
"51003010700","1981","51","003","Census Tract 107",86.01,85.8,83.91,66.55,37.88
"51003010700","1982","51","003","Census Tract 107",80.35,86.35,82.54,66.68,42.63
"51003010700","1983","51","003","Census Tract 107",83.5,90.6,89.84,66.93,51.65
"51003010700","1984","51","003","Census Tract 107",86.93,83.87,85.09,67.5,52.04
"51003010700","1985","51","003","Census Tract 107",82.4,85.89,83.48,67.97,50.28
"51003010700","1986","51","003","Census Tract 107",87.02,90.01,82.23,67.81,37.49
"51003010700","1987","51","003","Census Tract 107",85.92,91.14,88.2,67.39,50.19
"51003010700","1988","51","003","Census Tract 107",83.83,89.44,88.43,66.49,34.99
"51003010700","1989","51","003","Census Tract 107",83.66,84.52,81.68,65.52,55.22
"51003010700","1990","51","003","Census Tract 107",83.78,87.85,83.06,69.65,48.61
"51003010700","1991","51","003","Census Tract 107",84.72,86.45,85.62,69.18,42.88
"51003010700","1992","51","003","Census Tract 107",78.97,87.22,81.25,65.56,50.87
"51003010700","1993","51","003","Census Tract 107",84.25,90.54,87.93,66.7,48.74
"51003010700","1994","51","003","Census Tract 107",86.32,86.8,82.78,67.36,49
"51003010700","1995","51","003","Census Tract 107",80.67,88.31,87.69,66.43,49.11
"51003010700","1996","51","003","Census Tract 107",84.73,84.24,83.32,65.16,57.2
"51003010700","1997","51","003","Census Tract 107",81.52,87.98,84.58,66.54,41.94
"51003010700","1998","51","003","Census Tract 107",82.14,87.53,87.86,69.39,47.87
"51003010700","1999","51","003","Census Tract 107",83.36,91.49,87.24,68.77,41.96
"51003010700","2000","51","003","Census Tract 107",83.83,82.78,83.21,66.8,37.51
"51003010700","2001","51","003","Census Tract 107",83.89,84.03,87.04,68.57,31.95
"51003010700","2002","51","003","Census Tract 107",87.18,88.59,88.69,68.49,39.44
"51003010700","2003","51","003","Census Tract 107",79.86,85.01,86.1,65.56,70.56
"51003010700","2004","51","003","Census Tract 107",80.59,84.38,82.76,66.48,49.68
"51003010700","2005","51","003","Census Tract 107",83.96,87.19,86.94,67.11,41.53
"51003010700","2006","51","003","Census Tract 107",82.77,87.63,88.16,68.48,45
"51003010700","2007","51","003","Census Tract 107",83.15,85.78,88.19,68.01,30.55
"51003010700","2008","51","003","Census Tract 107",86.85,87.21,84.95,66.88,40.81
"51003010700","2009","51","003","Census Tract 107",81.79,82.18,85.49,65.38,46.18
"51003010700","2010","51","003","Census Tract 107",87.77,90.71,86.73,67.66,38.38
"51003010700","2011","51","003","Census Tract 107",84.96,89.8,85.91,68.05,53.43
"51003010700","2012","51","003","Census Tract 107",82.87,90.67,84.91,69.05,37.16
"51003010700","2013","51","003","Census Tract 107",82.17,84.87,80.87,65.41,52.65
"51003010700","2014","51","003","Census Tract 107",83.65,84.26,81.27,65.12,44.54
"51003010700","2015","51","003","Census Tract 107",82.93,84.98,84.45,67.23,48.52
"51003010700","2016","51","003","Census Tract 107",83.28,88.75,87.32,68.13,40.01
"51003010700","2017","51","003","Census Tract 107",83.18,88.54,83.36,68.34,36.1
"51003010700","2018","51","003","Census Tract 107",82.2,85.11,85.42,66.39,70.45
"51003010700","2019","51","003","Census Tract 107",81.75,88.45,85.94,68.22,44.5
"51003010700","2020","51","003","Census Tract 107",82.65,90.33,84.19,68.18,60.05
"51003010800","1980","51","003","Census Tract 108",83.34,89.75,88.85,67.24,35.17
"51003010800","1981","51","003","Census Tract 108",85.98,85.77,83.91,66.52,37.96
"51003010800","1982","51","003","Census Tract 108",80.32,86.32,82.51,66.65,42.71
"51003010800","1983","51","003","Census Tract 108",83.46,90.56,89.81,66.89,51.6
"51003010800","1984","51","003","Census Tract 108",86.9,83.82,85.03,67.46,52.34
"51003010800","1985","51","003","Census Tract 108",82.35,85.83,83.44,67.92,50.14
"51003010800","1986","51","003","Census Tract 108",86.96,89.99,82.22,67.78,37.45
"51003010800","1987","51","003","Census Tract 108",85.9,91.11,88.17,67.35,49.88
"51003010800","1988","51","003","Census Tract 108",83.79,89.4,88.39,66.45,35.07
"51003010800","1989","51","003","Census Tract 108",83.61,84.49,81.65,65.48,55.19
"51003010800","1990","51","003","Census Tract 108",83.73,87.83,83.02,69.61,48.71
"51003010800","1991","51","003","Census Tract 108",84.68,86.41,85.56,69.14,42.92
"51003010800","1992","51","003","Census Tract 108",78.91,87.18,81.2,65.52,50.48
"51003010800","1993","51","003","Census Tract 108",84.21,90.51,87.91,66.66,48.72
"51003010800","1994","51","003","Census Tract 108",86.28,86.76,82.73,67.32,49.29
"51003010800","1995","51","003","Census Tract 108",80.61,88.23,87.63,66.38,49.21
"51003010800","1996","51","003","Census Tract 108",84.67,84.17,83.26,65.1,57.19
"51003010800","1997","51","003","Census Tract 108",81.45,87.94,84.53,66.48,41.94
"51003010800","1998","51","003","Census Tract 108",82.1,87.46,87.78,69.33,47.96
"51003010800","1999","51","003","Census Tract 108",83.29,91.44,87.2,68.71,42.1
"51003010800","2000","51","003","Census Tract 108",83.79,82.73,83.14,66.74,37.63
"51003010800","2001","51","003","Census Tract 108",83.83,83.96,86.96,68.5,31.88
"51003010800","2002","51","003","Census Tract 108",87.12,88.53,88.62,68.42,39.33
"51003010800","2003","51","003","Census Tract 108",79.78,84.93,86.02,65.49,70.59
"51003010800","2004","51","003","Census Tract 108",80.54,84.32,82.72,66.43,49.89
"51003010800","2005","51","003","Census Tract 108",83.9,87.11,86.86,67.06,41.75
"51003010800","2006","51","003","Census Tract 108",82.71,87.56,88.09,68.41,45.19
"51003010800","2007","51","003","Census Tract 108",83.06,85.68,88.16,67.93,30.61
"51003010800","2008","51","003","Census Tract 108",86.79,87.15,84.87,66.81,40.75
"51003010800","2009","51","003","Census Tract 108",81.73,82.11,85.42,65.32,45.87
"51003010800","2010","51","003","Census Tract 108",87.73,90.66,86.67,67.6,38.47
"51003010800","2011","51","003","Census Tract 108",84.9,89.76,85.85,67.99,53.51
"51003010800","2012","51","003","Census Tract 108",82.81,90.59,84.85,68.99,37.2
"51003010800","2013","51","003","Census Tract 108",82.1,84.78,80.82,65.35,52.49
"51003010800","2014","51","003","Census Tract 108",83.6,84.19,81.21,65.06,44.6
"51003010800","2015","51","003","Census Tract 108",82.89,84.92,84.38,67.17,48.68
"51003010800","2016","51","003","Census Tract 108",83.22,88.68,87.27,68.07,39.92
"51003010800","2017","51","003","Census Tract 108",83.12,88.48,83.31,68.29,36.24
"51003010800","2018","51","003","Census Tract 108",82.17,85.09,85.38,66.34,71.13
"51003010800","2019","51","003","Census Tract 108",81.71,88.41,85.9,68.17,44.81
"51003010800","2020","51","003","Census Tract 108",82.6,90.26,84.15,68.12,60.23
"51003010901","1980","51","003","Census Tract 109.01",83.19,89.6,88.77,67.16,35.47
"51003010901","1981","51","003","Census Tract 109.01",85.86,85.61,83.69,66.42,38.44
"51003010901","1982","51","003","Census Tract 109.01",80.18,86.16,82.41,66.56,43.05
"51003010901","1983","51","003","Census Tract 109.01",83.32,90.4,89.68,66.8,53.11
"51003010901","1984","51","003","Census Tract 109.01",86.73,83.65,84.87,67.37,53.08
"51003010901","1985","51","003","Census Tract 109.01",82.24,85.62,83.24,67.82,50.69
"51003010901","1986","51","003","Census Tract 109.01",86.8,89.85,82,67.66,37.96
"51003010901","1987","51","003","Census Tract 109.01",85.73,90.92,88.01,67.22,50.52
"51003010901","1988","51","003","Census Tract 109.01",83.63,89.2,88.2,66.29,35.47
"51003010901","1989","51","003","Census Tract 109.01",83.48,84.34,81.49,65.37,56.4
"51003010901","1990","51","003","Census Tract 109.01",83.56,87.72,82.98,69.47,49.47
"51003010901","1991","51","003","Census Tract 109.01",84.53,86.31,85.3,69.01,43.94
"51003010901","1992","51","003","Census Tract 109.01",78.8,87.14,81.11,65.44,50.93
"51003010901","1993","51","003","Census Tract 109.01",84.11,90.38,87.77,66.59,48.72
"51003010901","1994","51","003","Census Tract 109.01",86.1,86.64,82.6,67.23,50.6
"51003010901","1995","51","003","Census Tract 109.01",80.39,88.02,87.44,66.27,49.59
"51003010901","1996","51","003","Census Tract 109.01",84.61,84.08,83.12,65.04,57.61
"51003010901","1997","51","003","Census Tract 109.01",81.34,87.86,84.43,66.41,42.31
"51003010901","1998","51","003","Census Tract 109.01",82.02,87.33,87.6,69.23,48.63
"51003010901","1999","51","003","Census Tract 109.01",83.13,91.31,87.14,68.69,43.48
"51003010901","2000","51","003","Census Tract 109.01",83.75,82.69,83.08,66.72,38.62
"51003010901","2001","51","003","Census Tract 109.01",83.73,83.84,86.85,68.45,32.54
"51003010901","2002","51","003","Census Tract 109.01",87.07,88.45,88.56,68.39,39.76
"51003010901","2003","51","003","Census Tract 109.01",79.71,84.82,85.91,65.47,71.17
"51003010901","2004","51","003","Census Tract 109.01",80.6,84.41,82.75,66.51,50.7
"51003010901","2005","51","003","Census Tract 109.01",83.88,87.08,86.83,67.05,42.58
"51003010901","2006","51","003","Census Tract 109.01",82.68,87.62,88.16,68.45,45.76
"51003010901","2007","51","003","Census Tract 109.01",82.92,85.56,88.11,67.92,31.34
"51003010901","2008","51","003","Census Tract 109.01",86.79,87.1,84.81,66.77,41.25
"51003010901","2009","51","003","Census Tract 109.01",81.67,81.98,85.33,65.25,46.42
"51003010901","2010","51","003","Census Tract 109.01",87.64,90.57,86.57,67.52,38.98
"51003010901","2011","51","003","Census Tract 109.01",84.82,89.68,85.81,67.97,54.71
"51003010901","2012","51","003","Census Tract 109.01",82.75,90.59,84.84,68.97,37.64
"51003010901","2013","51","003","Census Tract 109.01",82.06,84.72,80.79,65.33,53.58
"51003010901","2014","51","003","Census Tract 109.01",83.61,84.22,81.17,65.07,45.73
"51003010901","2015","51","003","Census Tract 109.01",82.9,84.9,84.32,67.15,49.42
"51003010901","2016","51","003","Census Tract 109.01",83.2,88.66,87.2,68.05,41.07
"51003010901","2017","51","003","Census Tract 109.01",82.99,88.41,83.26,68.23,36.31
"51003010901","2018","51","003","Census Tract 109.01",82.15,84.97,85.29,66.28,72.01
"51003010901","2019","51","003","Census Tract 109.01",81.63,88.35,85.87,68.12,45.31
"51003010901","2020","51","003","Census Tract 109.01",82.5,90.18,84.06,68.04,61.12
"51003010902","1980","51","003","Census Tract 109.02",82.94,89.36,88.57,66.96,36.17
"51003010902","1981","51","003","Census Tract 109.02",85.63,85.34,83.4,66.2,38.89
"51003010902","1982","51","003","Census Tract 109.02",79.94,85.92,82.22,66.38,43.5
"51003010902","1983","51","003","Census Tract 109.02",83.1,90.16,89.46,66.61,53.93
"51003010902","1984","51","003","Census Tract 109.02",86.49,83.41,84.63,67.18,53.38
"51003010902","1985","51","003","Census Tract 109.02",82.04,85.37,82.99,67.64,51.22
"51003010902","1986","51","003","Census Tract 109.02",86.58,89.64,81.75,67.47,38.28
"51003010902","1987","51","003","Census Tract 109.02",85.51,90.7,87.8,67.04,50.72
"51003010902","1988","51","003","Census Tract 109.02",83.43,89,88.01,66.11,35.86
"51003010902","1989","51","003","Census Tract 109.02",83.3,84.16,81.33,65.22,57.45
"51003010902","1990","51","003","Census Tract 109.02",83.36,87.55,82.86,69.27,49.95
"51003010902","1991","51","003","Census Tract 109.02",84.32,86.18,85,68.82,44.53
"51003010902","1992","51","003","Census Tract 109.02",78.63,87.03,80.95,65.29,51.53
"51003010902","1993","51","003","Census Tract 109.02",83.96,90.18,87.57,66.45,48.96
"51003010902","1994","51","003","Census Tract 109.02",85.86,86.43,82.39,67.05,51.17
"51003010902","1995","51","003","Census Tract 109.02",80.14,87.76,87.16,66.08,50.2
"51003010902","1996","51","003","Census Tract 109.02",84.45,83.87,82.88,64.88,58.22
"51003010902","1997","51","003","Census Tract 109.02",81.16,87.68,84.25,66.24,42.81
"51003010902","1998","51","003","Census Tract 109.02",81.85,87.14,87.33,69.04,49.07
"51003010902","1999","51","003","Census Tract 109.02",82.92,91.13,87.01,68.57,44.51
"51003010902","2000","51","003","Census Tract 109.02",83.64,82.58,82.91,66.6,39.26
"51003010902","2001","51","003","Census Tract 109.02",83.54,83.65,86.66,68.29,33.08
"51003010902","2002","51","003","Census Tract 109.02",86.92,88.27,88.42,68.27,40.23
"51003010902","2003","51","003","Census Tract 109.02",79.56,84.65,85.71,65.35,71.92
"51003010902","2004","51","003","Census Tract 109.02",80.57,84.4,82.7,66.47,51.31
"51003010902","2005","51","003","Census Tract 109.02",83.83,87.02,86.75,66.94,43.32
"51003010902","2006","51","003","Census Tract 109.02",82.63,87.6,88.17,68.4,46.3
"51003010902","2007","51","003","Census Tract 109.02",82.7,85.34,87.94,67.77,32.06
"51003010902","2008","51","003","Census Tract 109.02",86.67,86.92,84.63,66.63,41.67
"51003010902","2009","51","003","Census Tract 109.02",81.54,81.81,85.17,65.11,47.41
"51003010902","2010","51","003","Census Tract 109.02",87.48,90.44,86.45,67.39,39.73
"51003010902","2011","51","003","Census Tract 109.02",84.66,89.55,85.7,67.84,55.6
"51003010902","2012","51","003","Census Tract 109.02",82.6,90.5,84.72,68.84,38.54
"51003010902","2013","51","003","Census Tract 109.02",81.93,84.58,80.68,65.21,54.61
"51003010902","2014","51","003","Census Tract 109.02",83.51,84.13,81.04,64.97,46.65
"51003010902","2015","51","003","Census Tract 109.02",82.8,84.74,84.19,67.04,50.28
"51003010902","2016","51","003","Census Tract 109.02",83.11,88.57,87.09,67.95,42.28
"51003010902","2017","51","003","Census Tract 109.02",82.86,88.31,83.17,68.13,36.87
"51003010902","2018","51","003","Census Tract 109.02",82.1,84.86,85.19,66.19,73.1
"51003010902","2019","51","003","Census Tract 109.02",81.56,88.3,85.82,68.03,45.79
"51003010902","2020","51","003","Census Tract 109.02",82.39,90.1,83.96,67.92,62.45
"51003010903","1980","51","003","Census Tract 109.03",83.36,89.77,88.98,67.33,35.71
"51003010903","1981","51","003","Census Tract 109.03",86.04,85.79,83.84,66.59,38.41
"51003010903","1982","51","003","Census Tract 109.03",80.35,86.32,82.57,66.72,42.69
"51003010903","1983","51","003","Census Tract 109.03",83.49,90.58,89.89,66.98,52.93
"51003010903","1984","51","003","Census Tract 109.03",86.88,83.83,85.04,67.54,52.41
"51003010903","1985","51","003","Census Tract 109.03",82.42,85.8,83.41,68,51.17
"51003010903","1986","51","003","Census Tract 109.03",86.99,90.04,82.15,67.81,38.25
"51003010903","1987","51","003","Census Tract 109.03",85.84,91.05,88.14,67.34,50.26
"51003010903","1988","51","003","Census Tract 109.03",83.75,89.28,88.28,66.4,35.46
"51003010903","1989","51","003","Census Tract 109.03",83.61,84.44,81.58,65.48,56.4
"51003010903","1990","51","003","Census Tract 109.03",83.68,87.82,83.08,69.59,49.19
"51003010903","1991","51","003","Census Tract 109.03",84.67,86.38,85.41,69.13,43.99
"51003010903","1992","51","003","Census Tract 109.03",78.92,87.27,81.22,65.57,51.05
"51003010903","1993","51","003","Census Tract 109.03",84.24,90.54,87.92,66.74,48.81
"51003010903","1994","51","003","Census Tract 109.03",86.26,86.8,82.78,67.39,50.77
"51003010903","1995","51","003","Census Tract 109.03",80.55,88.2,87.63,66.44,49.36
"51003010903","1996","51","003","Census Tract 109.03",84.79,84.29,83.32,65.21,57.29
"51003010903","1997","51","003","Census Tract 109.03",81.52,88.02,84.64,66.59,42.03
"51003010903","1998","51","003","Census Tract 109.03",82.2,87.49,87.81,69.41,48.12
"51003010903","1999","51","003","Census Tract 109.03",83.29,91.44,87.29,68.85,43.12
"51003010903","2000","51","003","Census Tract 109.03",83.9,82.84,83.27,66.89,38.37
"51003010903","2001","51","003","Census Tract 109.03",83.93,84.04,87.06,68.63,32.44
"51003010903","2002","51","003","Census Tract 109.03",87.28,88.64,88.75,68.57,39.69
"51003010903","2003","51","003","Census Tract 109.03",79.87,85,86.11,65.64,70.83
"51003010903","2004","51","003","Census Tract 109.03",80.7,84.5,82.82,66.62,50.29
"51003010903","2005","51","003","Census Tract 109.03",83.98,87.21,86.96,67.21,42.28
"51003010903","2006","51","003","Census Tract 109.03",82.78,87.75,88.25,68.6,45.48
"51003010903","2007","51","003","Census Tract 109.03",83.11,85.76,88.31,68.12,31.12
"51003010903","2008","51","003","Census Tract 109.03",86.96,87.29,85,66.95,41.02
"51003010903","2009","51","003","Census Tract 109.03",81.82,82.16,85.49,65.42,46.53
"51003010903","2010","51","003","Census Tract 109.03",87.76,90.68,86.67,67.66,38.46
"51003010903","2011","51","003","Census Tract 109.03",84.98,89.77,85.96,68.13,54.35
"51003010903","2012","51","003","Census Tract 109.03",82.91,90.76,85.01,69.14,37.8
"51003010903","2013","51","003","Census Tract 109.03",82.23,84.89,80.95,65.5,53.52
"51003010903","2014","51","003","Census Tract 109.03",83.77,84.39,81.32,65.24,45.62
"51003010903","2015","51","003","Census Tract 109.03",83.06,85.09,84.47,67.32,49.03
"51003010903","2016","51","003","Census Tract 109.03",83.33,88.8,87.3,68.18,40.96
"51003010903","2017","51","003","Census Tract 109.03",83.07,88.51,83.37,68.33,35.83
"51003010903","2018","51","003","Census Tract 109.03",82.2,85.01,85.36,66.37,71.05
"51003010903","2019","51","003","Census Tract 109.03",81.68,88.38,85.93,68.21,45.01
"51003010903","2020","51","003","Census Tract 109.03",82.57,90.25,84.11,68.14,61.15
"51003011000","1980","51","003","Census Tract 110",83.03,89.51,88.62,67.05,35.87
"51003011000","1981","51","003","Census Tract 110",85.73,85.5,83.75,66.34,38.18
"51003011000","1982","51","003","Census Tract 110",80.12,86.06,82.33,66.5,43.24
"51003011000","1983","51","003","Census Tract 110",83.15,90.26,89.51,66.62,53.77
"51003011000","1984","51","003","Census Tract 110",86.61,83.48,84.69,67.23,53.27
"51003011000","1985","51","003","Census Tract 110",82.1,85.42,83.15,67.67,50.48
"51003011000","1986","51","003","Census Tract 110",86.62,89.9,82.11,67.61,37.93
"51003011000","1987","51","003","Census Tract 110",85.71,90.83,87.97,67.12,49.26
"51003011000","1988","51","003","Census Tract 110",83.55,89.16,88.18,66.22,35.21
"51003011000","1989","51","003","Census Tract 110",83.31,84.25,81.43,65.27,56.37
"51003011000","1990","51","003","Census Tract 110",83.41,87.68,82.82,69.35,48.95
"51003011000","1991","51","003","Census Tract 110",84.35,86.16,85.11,68.86,43.2
"51003011000","1992","51","003","Census Tract 110",78.6,86.95,80.95,65.27,50.09
"51003011000","1993","51","003","Census Tract 110",84,90.25,87.68,66.44,47.9
"51003011000","1994","51","003","Census Tract 110",85.94,86.44,82.4,67.05,49
"51003011000","1995","51","003","Census Tract 110",80.21,87.78,87.25,66.08,50.61
"51003011000","1996","51","003","Census Tract 110",84.37,83.81,82.89,64.81,57.43
"51003011000","1997","51","003","Census Tract 110",81.07,87.72,84.24,66.16,42.52
"51003011000","1998","51","003","Census Tract 110",81.86,87.06,87.31,68.97,48.74
"51003011000","1999","51","003","Census Tract 110",82.94,91.11,86.97,68.45,43.56
"51003011000","2000","51","003","Census Tract 110",83.57,82.47,82.78,66.46,38.8
"51003011000","2001","51","003","Census Tract 110",83.47,83.54,86.56,68.16,32.38
"51003011000","2002","51","003","Census Tract 110",86.77,88.16,88.29,68.09,39.29
"51003011000","2003","51","003","Census Tract 110",79.4,84.52,85.62,65.18,71.32
"51003011000","2004","51","003","Census Tract 110",80.43,84.23,82.62,66.31,51.36
"51003011000","2005","51","003","Census Tract 110",83.62,86.8,86.56,66.82,43.01
"51003011000","2006","51","003","Census Tract 110",82.43,87.32,87.87,68.18,46.63
"51003011000","2007","51","003","Census Tract 110",82.65,85.22,88.07,67.64,32.18
"51003011000","2008","51","003","Census Tract 110",86.52,86.86,84.47,66.5,40.65
"51003011000","2009","51","003","Census Tract 110",81.44,81.69,85.09,65,45.46
"51003011000","2010","51","003","Census Tract 110",87.47,90.33,86.29,67.25,39.23
"51003011000","2011","51","003","Census Tract 110",84.61,89.54,85.57,67.73,54.19
"51003011000","2012","51","003","Census Tract 110",82.49,90.25,84.57,68.71,37.93
"51003011000","2013","51","003","Census Tract 110",81.77,84.37,80.59,65.08,52.99
"51003011000","2014","51","003","Census Tract 110",83.39,83.86,80.94,64.82,45.52
"51003011000","2015","51","003","Census Tract 110",82.75,84.68,84.06,66.91,49.42
"51003011000","2016","51","003","Census Tract 110",82.96,88.38,87.01,67.81,41.64
"51003011000","2017","51","003","Census Tract 110",82.82,88.17,83.06,68.02,37
"51003011000","2018","51","003","Census Tract 110",82.05,84.91,85.13,66.1,73.4
"51003011000","2019","51","003","Census Tract 110",81.5,88.19,85.73,67.96,46.17
"51003011000","2020","51","003","Census Tract 110",82.31,89.93,83.93,67.83,61.51
"51003011100","1980","51","003","Census Tract 111",82.69,89.28,88.32,66.82,36.18
"51003011100","1981","51","003","Census Tract 111",85.41,85.19,83.67,66.11,37.74
"51003011100","1982","51","003","Census Tract 111",79.9,85.78,82.1,66.29,43.6
"51003011100","1983","51","003","Census Tract 111",82.8,89.94,89.2,66.29,53.96
"51003011100","1984","51","003","Census Tract 111",86.3,83.09,84.29,66.92,52.6
"51003011100","1985","51","003","Census Tract 111",81.76,84.94,82.84,67.32,50.11
"51003011100","1986","51","003","Census Tract 111",86.19,89.8,82.09,67.39,37
"51003011100","1987","51","003","Census Tract 111",85.54,90.55,87.79,66.87,48.45
"51003011100","1988","51","003","Census Tract 111",83.29,88.96,88.01,66,35.78
"51003011100","1989","51","003","Census Tract 111",82.94,84.01,81.21,65.01,55.86
"51003011100","1990","51","003","Census Tract 111",83.1,87.52,82.58,69.1,48.53
"51003011100","1991","51","003","Census Tract 111",83.99,85.94,84.75,68.57,42.26
"51003011100","1992","51","003","Census Tract 111",78.24,86.6,80.68,64.98,47.73
"51003011100","1993","51","003","Census Tract 111",83.77,89.98,87.45,66.15,46.6
"51003011100","1994","51","003","Census Tract 111",85.55,86.03,81.99,66.7,47.33
"51003011100","1995","51","003","Census Tract 111",79.86,87.31,86.88,65.73,52.02
"51003011100","1996","51","003","Census Tract 111",83.91,83.29,82.42,64.37,56.87
"51003011100","1997","51","003","Census Tract 111",80.56,87.43,83.83,65.7,42.75
"51003011100","1998","51","003","Census Tract 111",81.53,86.53,86.73,68.49,49.28
"51003011100","1999","51","003","Census Tract 111",82.56,90.7,86.64,68.06,43.79
"51003011100","2000","51","003","Census Tract 111",83.26,82.11,82.3,66.04,39.92
"51003011100","2001","51","003","Census Tract 111",83.01,83.03,86.05,67.67,32.26
"51003011100","2002","51","003","Census Tract 111",86.19,87.66,87.94,67.64,38.63
"51003011100","2003","51","003","Census Tract 111",79.02,84.06,85.25,64.78,71.54
"51003011100","2004","51","003","Census Tract 111",80.26,84.09,82.52,66.09,53.28
"51003011100","2005","51","003","Census Tract 111",83.23,86.37,86.16,66.47,43.62
"51003011100","2006","51","003","Census Tract 111",82.02,86.9,87.47,67.79,47.69
"51003011100","2007","51","003","Census Tract 111",82.22,84.73,88.03,67.27,33.71
"51003011100","2008","51","003","Census Tract 111",86.07,86.45,83.89,66.08,38.47
"51003011100","2009","51","003","Census Tract 111",81.08,81.22,84.7,64.58,45.66
"51003011100","2010","51","003","Census Tract 111",87.17,89.93,85.8,66.79,40.91
"51003011100","2011","51","003","Census Tract 111",84.27,89.34,85.22,67.38,53.2
"51003011100","2012","51","003","Census Tract 111",82.06,89.68,84.15,68.28,38.12
"51003011100","2013","51","003","Census Tract 111",81.36,83.87,80.35,64.7,52.66
"51003011100","2014","51","003","Census Tract 111",83.07,83.34,80.6,64.43,45.17
"51003011100","2015","51","003","Census Tract 111",82.55,84.36,83.68,66.55,49.42
"51003011100","2016","51","003","Census Tract 111",82.55,87.9,86.64,67.42,42.95
"51003011100","2017","51","003","Census Tract 111",82.46,87.71,82.66,67.63,37.76
"51003011100","2018","51","003","Census Tract 111",81.84,84.71,84.8,65.76,73.89
"51003011100","2019","51","003","Census Tract 111",81.22,87.86,85.46,67.64,45.04
"51003011100","2020","51","003","Census Tract 111",81.96,89.48,83.65,67.45,61.08
"51003011201","1980","51","003","Census Tract 112.01",81.63,88.25,87.45,66,37.87
"51003011201","1981","51","003","Census Tract 112.01",84.51,84.05,82.47,65.24,40.5
"51003011201","1982","51","003","Census Tract 112.01",78.89,84.72,81.35,65.56,45.68
"51003011201","1983","51","003","Census Tract 112.01",81.84,88.89,88.29,65.49,53.9
